province,city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Lanao del Sur,Malabang,Councilor,"Rakim, Jerry Polao Malaco",Jer,Lakas-Kampi,6731
Lanao del Sur,Malabang,Councilor,"Balindong, Paramela Rogong",Farrah,Lakas-Kampi,6894
Lanao del Sur,Malabang,Councilor,"Balindong, Khalid Marohom",Tato,Lakas-Kampi,7684
Lanao del Sur,Malabang,Councilor,"Padate, Nasif Numeiry Amatonding",Num,Lakas-Kampi,8037
Lanao del Sur,Malabang,Councilor,"Balindong, Raizoli Sarip",Rusty,Lakas-Kampi,10827
Lanao del Sur,Marantao,Mayor,"Abinal, Mohammadali Abboh",Mericano,Lakas-Kampi,9064
Lanao del Sur,Marantao,Vice-Mayor,"Baraocor, Bagumbaran Bagambang",Umba,Lakas-Kampi,6301
Lanao del Sur,Marantao,Councilor,"Disomimba, Minoti Lomamba",Milton,Independent,3940
Lanao del Sur,Marantao,Councilor,"Masbud, Mesir Morad",Rasin,Independent,4492
Lanao del Sur,Marantao,Councilor,"Kudarat, Saifoden Bandrang",Saifo,Independent,4812
Lanao del Sur,Marantao,Councilor,"Magadapa, Alexander Paoto",Alex,Independent,4929
Lanao del Sur,Marantao,Councilor,"Pandapatan, Yusoph Adiong-Umpar",Wowie,Independent,5032
Lanao del Sur,Marantao,Councilor,"Cornell, Alimoden Ambingi Guro Cota",Ben,Lakas-Kampi,5069
Lanao del Sur,Marantao,Councilor,"Abdullah, Jalal Limbona",Jalal,Lakas-Kampi,5146
Lanao del Sur,Marantao,Councilor,"Limbona, Abdul Rashid Gabriel",Lindy,Independent,5276
Lanao del Sur,Marawi City,Mayor,"Salic, Fahad Panarigan Umpar",Pre,Nationalista Party,34234
Lanao del Sur,Marawi City,Vice-Mayor,"Calandada, Noryasmin Alablangan",Norry,Nationalista Party,27186
Lanao del Sur,Marawi City,Councilor,"Romoros, Abdul Rauf Disoma",Rauf,Nationalista Party,19461
Lanao del Sur,Marawi City,Councilor,"Alonto, Abdani Tagoranao",Dan,Nationalista Party,20025
Lanao del Sur,Marawi City,Councilor,"Amboloto, Ali Abdulhalim",Ali,Nationalista Party,20854
Lanao del Sur,Marawi City,Councilor,"Macatanong, Lumna, Jr Ampuan",Totsie,Nationalista Party,20874
Lanao del Sur,Marawi City,Councilor,"Lucman, Omar Hassan Dianalan",Pogi,Lakas-Kampi,21792
Lanao del Sur,Marawi City,Councilor,"Lazim, Rayhana Rinabor",Rayray,Independent,22428
Lanao del Sur,Marawi City,Councilor,"Salic, Khalil Mamantar",Khalil,Independent,22450
Lanao del Sur,Marawi City,Councilor,"Langco, Farouk Radiamoda",Froxy,Nationalista Party,23399
Lanao del Sur,Marawi City,Councilor,"Marabur, Jr, Khana Anuar Sumndad",Ano,Nationalista Party,23893
Lanao del Sur,Marawi City,Councilor,"Lomondot, Mohammad Drieza Sampaco",Drieza,Independent,24485
Lanao del Sur,Masiu,Mayor,"Pangandaman, Nasser, Jr Pacasum",Jr.,Lakas-Kampi,7449
Lanao del Sur,Masiu,Vice-Mayor,"Pangandaman, Amilbansa Mimbantas",Bantak,Independent,5782
Lanao del Sur,Masiu,Councilor,"Gubar, Aminoden Pamlian-HSamsodin",Amino,Nationalista Party,3259
Lanao del Sur,Masiu,Councilor,"Adigao, Ibrahim Mala",Mona,Independent,3352
Lanao del Sur,Masiu,Councilor,"Dimacaling, Omar Macasindil",Marlon,Nationalista Party,3463
Lanao del Sur,Masiu,Councilor,"Maca-Alin, Farouk Macasunding-Pangandaman",Froxy,Independent,3530
Lanao del Sur,Masiu,Councilor,"Guiling, Ari Bantal-Tomambiling Lilah",Mangare,Nationalista Party,3721
Lanao del Sur,Masiu,Councilor,"Pangandaman, Sittie Naura Macasindil",Sittie,Independent,3722
Lanao del Sur,Masiu,Councilor,"Pangandaman, Mujahid Rigaro",Muja,Independent,4119
Lanao del Sur,Masiu,Councilor,"Pautin, Daud Maca-Alin",Daud,Independent,4223
Lanao del Sur,Mulondo,Mayor,"Abdul Salam, Machol Borangao",Jalal,Liberal Party,4557
Lanao del Sur,Mulondo,Vice-Mayor,"Panandigan, Abdulhakim Orako",Bert,Nationalista Party,4830
Lanao del Sur,Mulondo,Councilor,"Datumanong, Jamael Batua",Taute,Nationalista Party,3161
Lanao del Sur,Mulondo,Councilor,"Barani, Masigal Oraco Dumangcag",Sigal,Liberal Party,3256
Lanao del Sur,Mulondo,Councilor,"Bangcorong, Mauyag Mama",Mawi,Independent,3349
Lanao del Sur,Mulondo,Councilor,"Abdul, Solaiman Limbobongan",Layie,Lakas-Kampi,3549
Lanao del Sur,Mulondo,Councilor,"Datumanong, Ibrahim Mapandi",Baro,Nationalista Party,3757
Lanao del Sur,Mulondo,Councilor,"Macawabid, Jamal Salam",Amal,Liberal Party,3870
Lanao del Sur,Mulondo,Councilor,"Macabantog, Abduljabbar Dimakuta",Jabbar,Lakas-Kampi,4068
Lanao del Sur,Mulondo,Councilor,"Marangit, Domiyangca Matuan",Samim,Independent,4716
Lanao del Sur,Pagayawan Tatarikan,Mayor,"Diamael, Mohammadkhalid Polao",Palao,Lakas-Kampi,2846
Lanao del Sur,Pagayawan Tatarikan,Vice-Mayor,"Benito, Khalida Polao",Khalida,Lakas-Kampi,2487
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Sandab, Samanodin Gindolongan",Mano,Independent,944
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Adbulsammy, Samsodin Amerol Galman",Sammy,Lakas-Kampi,963
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Adap, Hadji Zainodin Dilabayan Sultan",Kadie,Lakas-Kampi,991
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Abbas, Hadji Yamen Ampuan",Cairo,Independent,1035
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Maca-Alin, Anwar Sarip Demapinggun",Ano,Independent,1055
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Balindong, Nadawi Sandab",Dawi,Independent,1145
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Pangcoga, Usodan Diamadin",Uso,Lakas-Kampi,1151
Lanao del Sur,Pagayawan Tatarikan,Councilor,"Abbas, Ampatua Usop Dimaporo",Asaddoh,Independent,1478
Lanao del Sur,Piagapo,Mayor,"Bato-Macatanong, Umohanie Manalocon",Umo,Lakas-Kampi,6534
Lanao del Sur,Piagapo,Vice-Mayor,"Bato, Asnawi Limgas",Onay,Lakas-Kampi,5348
Lanao del Sur,Piagapo,Councilor,"Amairomag, Monarabae Hadjiabdullah",Monar,Independent,5307
Lanao del Sur,Piagapo,Councilor,"HZaman, Asnawi Mangompia",Gampong,Nationalista Party,5368
Lanao del Sur,Piagapo,Councilor,"Banisil, Abolcair Manalocon",Abol,Lakas-Kampi,5713
Lanao del Sur,Piagapo,Councilor,"Compa, Edris Pangcatan",Eddie,Independent,5911
Lanao del Sur,Piagapo,Councilor,"Mama, Anwar Pangandamun",Ano,Lakas-Kampi,6050
Lanao del Sur,Piagapo,Councilor,"Bato, Nashib Manalocon",Apek,Lakas-Kampi,6083
Lanao del Sur,Piagapo,Councilor,"Logi, Mipia Balangitao",Bailabi,Lakas-Kampi,6512
Lanao del Sur,Piagapo,Councilor,"Acoon, Mano Limbobong",Mano,Lakas-Kampi,6657
Lanao del Sur,Picong Sultan Gumande,Mayor,"Balindong, Alinader Mariam",Dagar,Lakas-Kampi,8082
Lanao del Sur,Picong Sultan Gumande,Vice-Mayor,"Balindong, Mesron Dimaporo",Mesron,Lakas-Kampi,8203
Lanao del Sur,Picong Sultan Gumande,Councilor,"Pisondang, Pukunum HRoshaid",Ibn,Lakas-Kampi,5643
Lanao del Sur,Picong Sultan Gumande,Councilor,"Dipatuan, Abdul Caris Moteng",Ustadz,Lakas-Kampi,5779
Lanao del Sur,Picong Sultan Gumande,Councilor,"Saliling, Tagoranao Pompol",Terry,Lakas-Kampi,6010
Lanao del Sur,Picong Sultan Gumande,Councilor,"Damiano, Moamar Cariga",Mar,Lakas-Kampi,6185
Lanao del Sur,Picong Sultan Gumande,Councilor,"Abiden, Ibrahim Balindong",Ben,Lakas-Kampi,6736
Lanao del Sur,Picong Sultan Gumande,Councilor,"Marohom, Sihawi Alon",Sayo,Lakas-Kampi,6743
Lanao del Sur,Picong Sultan Gumande,Councilor,"Abdulrahman, Kala Balindong",Joe,Lakas-Kampi,6755
Lanao del Sur,Picong Sultan Gumande,Councilor,"Balindong, Mansawi Bayabao",Man,Lakas-Kampi,6832
Lanao del Sur,Poona Bayabao Gata,Mayor,"Pandi, Lampa Indar",Doc,Lakas-Kampi,6279
Lanao del Sur,Poona Bayabao Gata,Vice-Mayor,"Pacala, Nadja Panoroganan Baguan",Nadja,Lakas-Kampi,5873
Lanao del Sur,Poona Bayabao Gata,Councilor,"Pandi, Sitty Jalfah H Salic",Pokundar,Lakas-Kampi,2894
Lanao del Sur,Poona Bayabao Gata,Councilor,"Mustapha, Asnawi Pangandaman-Grande",Asna,Lakas-Kampi,2955
Lanao del Sur,Poona Bayabao Gata,Councilor,"Serad, Alisangki Noor",Lakundo,OP,2972
Lanao del Sur,Poona Bayabao Gata,Councilor,"Bascara, Mohammad Salem",Coca,Independent,3284
Lanao del Sur,Poona Bayabao Gata,Councilor,"Batao, Diampuan Solaiman-Pandaca",Diampo,Lakas-Kampi,3416
Lanao del Sur,Poona Bayabao Gata,Councilor,"Serad, Mamintal Maradia",Mike,Independent,3483
Lanao del Sur,Poona Bayabao Gata,Councilor,"Benaning, Sittie Faisah Ditucalan",Fhaesa,Independent,3900
Lanao del Sur,Poona Bayabao Gata,Councilor,"Pao, Jabbar Bascara",Jabber,Nationalista Party,4383
Lanao del Sur,Pualas,Mayor,"Tanog, Cabib Alonto",Abet,Lakas-Kampi,3019
Lanao del Sur,Pualas,Vice-Mayor,"Tanog, Dianaton Lanto",Iton,Independent,2268
Lanao del Sur,Pualas,Councilor,"Asinda, Asrap Sheik",Loloy,Lakas-Kampi,2021
Lanao del Sur,Pualas,Councilor,"Ali, Romel Lumagaday",Meme,Lakas-Kampi,2029
Lanao del Sur,Pualas,Councilor,"Benasing, Ansary Guro",Ansar,Independent,2044
Lanao del Sur,Pualas,Councilor,"Tomalondog, Saadon Lipompongan",Adon,Lakas-Kampi,2094
Lanao del Sur,Pualas,Councilor,"Tony, Hafidah Mandi",Happy,Independent,2109
Lanao del Sur,Pualas,Councilor,"Saripada, Rusdy Daub",Rusdy,Lakas-Kampi,2113
Lanao del Sur,Pualas,Councilor,"Tanog, Jabber Saripada",Abel,Lakas-Kampi,2189
Lanao del Sur,Pualas,Councilor,"Tanog, Hanna Farina Taha",Rai Rai,Independent,2946
Lanao del Sur,Sultan Dumalondong,Mayor,"Kurangking, Lumna Abdulbical",Manalocon,Lakas-Kampi,1347
Lanao del Sur,Sultan Dumalondong,Vice-Mayor,"Abdulcate, Cocoy Gagao",Coco,Independent,863
Lanao del Sur,Sultan Dumalondong,Councilor,"Awal, Saidamen Paising",Ibor,Independent,677
Lanao del Sur,Sultan Dumalondong,Councilor,"Bacaraman, Saipoden Kurangking",Podi,Liberal Party,692
Lanao del Sur,Sultan Dumalondong,Councilor,"Pascan, Wahidah Bacaraman",Whia,Partido Demokratiko Sosyalista ng Pilipinas,697
Lanao del Sur,Sultan Dumalondong,Councilor,"Tambi, Aminah Macaayong",Naimah,OP,699
Lanao del Sur,Sultan Dumalondong,Councilor,"Bacaraman, Satar Umpara",Cesar,Lakas-Kampi,705
Lanao del Sur,Sultan Dumalondong,Councilor,"Barauntong, Abdulsamad Rambang",Kalimodan,Independent,713
Lanao del Sur,Sultan Dumalondong,Councilor,"Macaindig, Isa Cate",Isa,Lakas-Kampi,909
Lanao del Sur,Sultan Dumalondong,Councilor,"Kurangking, Hadja Saliha Lumpa",Ina,Independent,960
Lanao del Sur,Tagoloan,Mayor,"Capal, Misangcad Magondacan",Hamza,Lakas-Kampi,5474
Lanao del Sur,Tagoloan,Vice-Mayor,"Sacar, Dimalipos Pala",Dimali,Lakas-Kampi,5368
Lanao del Sur,Tagoloan,Councilor,"Cauyag, Tamano Amboloto",Tammy,Lakas-Kampi,4032
Lanao del Sur,Tagoloan,Councilor,"Capal, Mairah Dagalangit",Maimai,Lakas-Kampi,4070
Lanao del Sur,Tagoloan,Councilor,"Gandawali, Ayob Capal",Ayob,Independent,4158
Lanao del Sur,Tagoloan,Councilor,"Malang, Taya Bangon",Taya,Independent,4279
Lanao del Sur,Tagoloan,Councilor,"Batabor, Montaser Dalaig",Tata,Independent,4315
Lanao del Sur,Tagoloan,Councilor,"Hadji Salic, Malic Pangcoga",Peping,Lakas-Kampi,4627
Lanao del Sur,Tagoloan,Councilor,"Sarip, Norain Capal",Nor,Lakas-Kampi,4693
Lanao del Sur,Tagoloan,Councilor,"Capal, Bolkia Malna",Bolki,Lakas-Kampi,5294
Lanao del Sur,Tugaya,Mayor,"Balindong, Alber Norol-Pacalna",Al,Independent,1629
Lanao del Sur,Tugaya,Vice-Mayor,"Amerol, Arafat Zaman",Arfex,Lakas-Kampi,1947
Lanao del Sur,Tugaya,Councilor,"Amito, Anwar Azis",Atoy,Independent,679
Lanao del Sur,Tugaya,Councilor,"Abdulmajid, Rohana Disomnong",Anna,Independent,704
Lanao del Sur,Tugaya,Councilor,"Calauto, Mair Abdulnaif-Ali",Nomairy,Independent,743
Lanao del Sur,Tugaya,Councilor,"Abangon, Comini Macalatas Barodi",Comi,Independent,753
Lanao del Sur,Tugaya,Councilor,"Hadjiyassin, Aliriza Abdulhamid",Riza,Independent,760
Lanao del Sur,Tugaya,Councilor,"Basaruden, Aleem Nor Thopa-An",Abu Ayman,Independent,791
Lanao del Sur,Tugaya,Councilor,"Abubacar, Khadafy Sultan Bangon",Aping,Independent,820
Lanao del Sur,Tugaya,Councilor,"Adapun, Nasrodin Abdulmanan",Nasro,Independent,878
Lanao del Sur,Wao,Mayor,"Balicao, Elvino, Jr Baldeviso",Nono,Lakas-Kampi,11767
Lanao del Sur,Wao,Vice-Mayor,"Catalan, Mary Ruth Carumba",Nene,Lakas-Kampi,12752
Lanao del Sur,Wao,Councilor,"Ali, Nenita Talipon",Nits,Lakas-Kampi,7848
Lanao del Sur,Wao,Councilor,"Garcia, Francis Berondo",Paning,Lakas-Kampi,8179
Lanao del Sur,Wao,Councilor,"Palma, Jazzel Ian Casilla",Jazz,Lakas-Kampi,8250
Lanao del Sur,Wao,Councilor,"Bermejo, Gideon Ramos",Jojo,Lakas-Kampi,8715
Lanao del Sur,Wao,Councilor,"Caralde, Elsie Carumba",Teting,Lakas-Kampi,9472
Lanao del Sur,Wao,Councilor,"Baldeviso, Roger Balgos",Nonoy,Lakas-Kampi,9857
Lanao del Sur,Wao,Councilor,"Guiab, Jeremy Galutera",Balong,Lakas-Kampi,10602
Lanao del Sur,Wao,Councilor,"Doletin, Dante Depol",Dokie,Lakas-Kampi,10917
Sulu,Hadji Panglima Tahil Marunggas,Mayor,"Burahan, Abraham Tahil",Jess,Liberal Party,3689
Sulu,Hadji Panglima Tahil Marunggas,Vice-Mayor,"Datan, Galib Kinong",Lib,Liberal Party,3659
Sulu,Hadji Panglima Tahil Marunggas,Councilor,"Jiloh, Ridzmal Sanadi",Ridz,Liberal Party,3205
Sulu,Hadji Panglima Tahil Marunggas,Councilor,"Musa, Abdulmudil Unni",Mudil,Liberal Party,3213
Sulu,Hadji Panglima Tahil Marunggas,Councilor,"Anni, Romy Simlani",Roms,Liberal Party,3253
Sulu,Hadji Panglima Tahil Marunggas,Councilor,"Hadjulani, Cecilia Buenaventura",Cely,Liberal Party,3257
Sulu,Hadji Panglima Tahil Marunggas,Councilor,"Sali, Hamsa Ajiji",Hamsa,Liberal Party,3266
Sulu,Hadji Panglima Tahil Marunggas,Councilor,"Hadjirul, Saura Mohammad",Saung,Liberal Party,3305
Sulu,Hadji Panglima Tahil Marunggas,Councilor,"Masarik, Faizal Alih",Fai,Liberal Party,3311
Sulu,Hadji Panglima Tahil Marunggas,Councilor,"Masarik, Abdul Concon",Abs,Liberal Party,3446
Sulu,Indanan,Mayor,"Jikiri, Saripuddin Dasani",Eddih,Nationalist People's Coalition,10213
Sulu,Indanan,Vice-Mayor,"Nahudan, Vladimir Inding",Deming,Nationalist People's Coalition,9918
Sulu,Indanan,Councilor,"Amil, Bassal Jibay",Bas,Independent,8601
Sulu,Indanan,Councilor,"Ibrahim, Injil Alawan",Porin,Nationalist People's Coalition,9125
Sulu,Indanan,Councilor,"Muksan, Abdulmier Musappa",Mier,Nationalist People's Coalition,9147
Sulu,Indanan,Councilor,"Haiver, Abdul-Rhadam Hassan",Dady,Nationalist People's Coalition,9894
Sulu,Indanan,Councilor,"Talib, Dadang Basaluddin",Dang,Independent,9907
Sulu,Indanan,Councilor,"Sarajan, Sahabil Sali",Belly,Nationalist People's Coalition,10051
Sulu,Indanan,Councilor,"Askali, Darwin Taji",Dars,Nationalist People's Coalition,10062
Sulu,Indanan,Councilor,"Kadil, Malli Malli",Mals,Nationalist People's Coalition,11535
Sulu,Jolo,Mayor,"Amin, Hussin Ututalum",Itng,Lakas-Kampi,12443
Sulu,Jolo,Vice-Mayor,"Tan, Edsir Que",Eddie,Lakas-Kampi,11187
Sulu,Kalingalan Caluang,Mayor,"Halun, Al-Razhmie Amiruddin",Raz,Nationalist People's Coalition,7352
Sulu,Kalingalan Caluang,Vice-Mayor,"Misuari, Jerry Takulong",Ovick,Independent,7318
Sulu,Kalingalan Caluang,Councilor,"Mahamud, Haber Tiblani",Pabing,Nationalist People's Coalition,2996
Sulu,Kalingalan Caluang,Councilor,"Susulan, Jumat Sakandal",Jumat,Independent,3134
Sulu,Kalingalan Caluang,Councilor,"Mundoc, Basir Sakili",Asing,Nationalist People's Coalition,3869
Sulu,Kalingalan Caluang,Councilor,"Andal, Sara Mukakil",Sara,Nationalist People's Coalition,4625
Sulu,Kalingalan Caluang,Councilor,"Muammil, Piling Salud",Luhaya,Nationalist People's Coalition,4918
Sulu,Kalingalan Caluang,Councilor,"Salam, Roben Jailani",Ben,Nationalist People's Coalition,5267
Sulu,Kalingalan Caluang,Councilor,"Imamil, Jinnul Utoh",Jin,Nationalist People's Coalition,5364
Sulu,Kalingalan Caluang,Councilor,"Imbing, Agah Julkanain",Ags,Nationalist People's Coalition,5458
Sulu,Lugus,Mayor,"Halun, Al-Razhmie Amiruddin",Raz,Nationalist People's Coalition,7352
Sulu,Lugus,Vice-Mayor,"Misuari, Jerry Takulong",Ovick,Independent,7318
Sulu,Lugus,Councilor,"Mahamud, Haber Tiblani",Pabing,Nationalist People's Coalition,2996
Sulu,Lugus,Councilor,"Susulan, Jumat Sakandal",Jumat,Independent,3134
Sulu,Lugus,Councilor,"Mundoc, Basir Sakili",Asing,Nationalist People's Coalition,3869
Sulu,Lugus,Councilor,"Andal, Sara Mukakil",Sara,Nationalist People's Coalition,4625
Sulu,Lugus,Councilor,"Muammil, Piling Salud",Luhaya,Nationalist People's Coalition,4918
Sulu,Lugus,Councilor,"Salam, Roben Jailani",Ben,Nationalist People's Coalition,5267
Sulu,Lugus,Councilor,"Imamil, Jinnul Utoh",Jin,Nationalist People's Coalition,5364
Sulu,Lugus,Councilor,"Imbing, Agah Julkanain",Ags,Nationalist People's Coalition,5458
Sulu,Luuk,Mayor,"Arbison, Allayon Jr. Mundoc",Jhun,Nationalist People's Coalition,17871
Sulu,Luuk,Vice-Mayor,"Hamsani, Nayala Arbison",Nhang,Nationalist People's Coalition,17274
Sulu,Luuk,Councilor,"Laja, Bagatsing Mundoc",Atsing,Nationalist People's Coalition,11847
Sulu,Luuk,Councilor,"Simihag, Manis Sadidul",Manis,Nationalist People's Coalition,12128
Sulu,Luuk,Councilor,"Mukahil, Eyang Jailani",Eyang,Nationalist People's Coalition,12189
Sulu,Luuk,Councilor,"Parantes, Muhirma Raja",Mirma,Nationalist People's Coalition,12589
Sulu,Luuk,Councilor,"Jimbol, Alih Bassal",Alih,Nationalist People's Coalition,12665
Sulu,Luuk,Councilor,"Arbison, Dalma Alay",Dal,Nationalist People's Coalition,15189
Sulu,Luuk,Councilor,"Arbison, Alhamar Sappari",Mamang,Nationalist People's Coalition,15810
Sulu,Luuk,Councilor,"Wee, Rhemar Arbison",Mar,Nationalist People's Coalition,17471
Sulu,Maimbung,Mayor,"Tan, Samier Abubakar",Mier,Lakas-Kampi,8488
Sulu,Maimbung,Vice-Mayor,"Mudjasan, Pando Adiong",Pans,Lakas-Kampi,7646
Sulu,Maimbung,Councilor,"Idjik, Abdulmobin Adjarani",Ubih,Nationalist People's Coalition,5319
Sulu,Maimbung,Councilor,"Maldisa, Jaafar Juddin",Afar,Nationalist People's Coalition,5601
Sulu,Maimbung,Councilor,"Habbisi, Almuzrin Lipaie",Al,Nationalist People's Coalition,5605
Sulu,Maimbung,Councilor,"Alling, Abdin Jailani",Ab,Lakas-Kampi,5691
Sulu,Maimbung,Councilor,"Duhgasan, Mussah Takahan",Muss,Nationalist People's Coalition,5756
Sulu,Maimbung,Councilor,"Maldisa, Kimildi Bahang",Kim,Nationalist People's Coalition,5770
Sulu,Maimbung,Councilor,"Abdurajak, Abdulnasser Dumatol",Lannang,Nationalist People's Coalition,5839
Sulu,Maimbung,Councilor,"Arah, Omarnasif Idjik",Omar,Lakas-Kampi,6738
Sulu,Old Panamao,Mayor,"Abdurajak, Gafor Sawadjaan",Agila,Lakas-Kampi,5211
Sulu,Old Panamao,Vice-Mayor,"Asanji, Intizhar Sawadjaan",Tess,Lakas-Kampi,4611
Sulu,Omar,Mayor,"Omar, Ahmad Rosales",Kah,Nationalist People's Coalition,3907
Sulu,Omar,Vice-Mayor,"Omar, ASr.i Musa",Atti,Nationalist People's Coalition,3488
Sulu,Omar,Councilor,"Salapuddin, Ere Undon",Ere,Puwersa ng Masang Pilipino,1365
Sulu,Omar,Councilor,"Haliluddin, Salamaddin Assalay",Maddih,Nationalist People's Coalition,1594
Sulu,Omar,Councilor,"Kahil, Saribon Jawan",Saribon,Nationalist People's Coalition,1685
Sulu,Omar,Councilor,"Mukakil, Gabir Mangkabong",Gabs,Nationalist People's Coalition,1723
Sulu,Omar,Councilor,"Asmawil, Nasser Sahirul",Nass,Nationalist People's Coalition,1732
Sulu,Omar,Councilor,"Muhajili, Sajili Amad",Kili,Nationalist People's Coalition,1967
Sulu,Omar,Councilor,"Ninih, Immie Ahmad",Immie,Nationalist People's Coalition,2229
Sulu,Omar,Councilor,"Angsa, Putli Jalisan",Putli,Nationalist People's Coalition,3370
Sulu,Pandami,Mayor,"Berto, Hatta Abdurajak",Tang,Lakas-Kampi,3413
Sulu,Pandami,Vice-Mayor,"Pulahong, Rakib Paragas",Raks,Lakas-Kampi,3378
Sulu,Pandami,Councilor,"Bandahala, Amirul-Isa Balla",Isa,Lakas-Kampi,2413
Sulu,Pandami,Councilor,"Jamahali, Adih Abduhalim",Adz,Lakas-Kampi,2640
Sulu,Pandami,Councilor,"Janahuddin, Salim Wahidul",Lim,Lakas-Kampi,2807
Sulu,Pandami,Councilor,"Balla, Abdun Maliki",Abdun,Lakas-Kampi,2832
Sulu,Pandami,Councilor,"Putalan, Nuridjam Bairulla",Edjam,Lakas-Kampi,2945
Sulu,Pandami,Councilor,"Sitin, Nasirin Amla",Sirih,Lakas-Kampi,3017
Sulu,Pandami,Councilor,"Putalan, Abraham Jawali",Abra,Lakas-Kampi,3065
Sulu,Pandami,Councilor,"Ilaji, Arsid Pulahong",Sid,Lakas-Kampi,3114
Sulu,Panglima Estino New Panamao,Mayor,"Estino, Munib Sahibil",Munib,Lakas-Kampi,6117
Sulu,Panglima Estino New Panamao,Vice-Mayor,"Estino, Dado Ladjaanan",Dado,Lakas-Kampi,6273
Sulu,Panglima Estino New Panamao,Councilor,"Rahim, Ferdausia Ammar",Ferdau,Lakas-Kampi,4219
Sulu,Panglima Estino New Panamao,Councilor,"Ibbo, Hajimulla Ainun",Jimoh,Lakas-Kampi,4392
Sulu,Panglima Estino New Panamao,Councilor,"Estino, Almujahid Hajal",Almu,Nationalist People's Coalition,4729
Sulu,Panglima Estino New Panamao,Councilor,"Jamil, Sihon Ambisato",Sih,Lakas-Kampi,4838
Sulu,Panglima Estino New Panamao,Councilor,"Husaim, Misliha Ismaluddin",Ninih,Lakas-Kampi,4933
Sulu,Panglima Estino New Panamao,Councilor,"Mohammad, Jundam Tahassam",Undah,Lakas-Kampi,5037
Sulu,Panglima Estino New Panamao,Councilor,"Silungan, Alih Adjarani",Lih,Lakas-Kampi,5362
Sulu,Panglima Estino New Panamao,Councilor,"Estino, Sahibbal Hajal",Libbah,Lakas-Kampi,5956
Sulu,Pangutaran,Mayor,"Taib, Amilhamja Kuyong",Ming,Lakas-Kampi,3448
Sulu,Pangutaran,Vice-Mayor,"Hassan, Ahmad Hassam",Madz,Nationalist People's Coalition,2997
Sulu,Pangutaran,Councilor,"Labon, Sabdani Lajak",Pang,Nationalist People's Coalition,2288
Sulu,Pangutaran,Councilor,"Hussin, Salasiya Abdulhamid",Eyong,Lakas-Kampi,2381
Sulu,Pangutaran,Councilor,"Berik, Adelina Sahabil",Ading,Lakas-Kampi,2586
Sulu,Pangutaran,Councilor,"Jainal, Faizal Taamao",Fai,Nationalist People's Coalition,2628
Sulu,Pangutaran,Councilor,"Labon, Mujon Humam",Jon,Nationalist People's Coalition,2684
Sulu,Pangutaran,Councilor,"Taludjog, Mussah Haril",Sah,Nationalist People's Coalition,2823
Sulu,Pangutaran,Councilor,"Abdulmajid, Abdurajik Mahamod",Jik,Nationalist People's Coalition,2824
Sulu,Pangutaran,Councilor,"Tan, Wilkingson Abubakar",King,Lakas-Kampi,2860
Sulu,Parang ,Mayor,"Loong, Madzhar Tahil",Jing,Lakas-Kampi,11869
Sulu,Parang ,Vice-Mayor,"Tingkahan, Edwin Rizal Ansong",Din,Lakas-Kampi,13302
Sulu,Parang ,Councilor,"Tupay, Moh Alih Daud",Lieh,Lakas-Kampi,5631
Sulu,Parang ,Councilor,"Ibrahim, Benrahim Sauragal",Ben,Lakas-Kampi,6606
Sulu,Parang ,Councilor,"Abubakar, Abiar Jalali",Biar,Lakas-Kampi,6627
Sulu,Parang ,Councilor,"Galbon, Kimlian Matlih",Kim,Lakas-Kampi,6925
Sulu,Parang ,Councilor,"Sarian, Javier Tandangan",Abs,Lakas-Kampi,7221
Sulu,Parang ,Councilor,"Askali, Jackaria Daud",Jack,Lakas-Kampi,7513
Sulu,Parang ,Councilor,"Hairal, Ohara Julmani",Pat,Lakas-Kampi,7857
Sulu,Parang ,Councilor,"Tingkahan, Whidad Jameri",Wheng,Lakas-Kampi,8146
Sulu,Pata,Mayor,"Burahan, Nurmina Camlian",Minang,Lakas-Kampi,6925
Sulu,Pata,Vice-Mayor,"Jahi, Tutuh Abbas",Tuts,Lakas-Kampi,6893
Sulu,Pata,Councilor,"Sapilin, Asmala Lakibul",Mallang,Lakas-Kampi,5988
Sulu,Pata,Councilor,"Tawasil, Muammil Nawadi",Muam,Lakas-Kampi,6223
Sulu,Pata,Councilor,"Bahara, Suhayli Haji",Suhay,Lakas-Kampi,6277
Sulu,Pata,Councilor,"Abbas, Montano Hamsi",Tano,Lakas-Kampi,6295
Sulu,Pata,Councilor,"Jul, Khadafy Atari",Adaf,Lakas-Kampi,6336
Sulu,Pata,Councilor,"Jaafar, Nasir Adan",Nas,Lakas-Kampi,6393
Sulu,Pata,Councilor,"Hasim, Sahidul Sahibul",Edol,Lakas-Kampi,6602
Sulu,Pata,Councilor,"Burahan, Abduradzmezer Wadjad",Rads,Lakas-Kampi,6957
Sulu,Patikul,Mayor,"Hayudini, Kabir Elias",Kabs,Lakas-Kampi,15360
