province,city_or_municipality,position,name,nickname,party_affiliation,votes_obtained
Negros Occidental,Toboso,Councilor,"Pa, Adriano Jr. Villadar",Pa,Unega,8017
Negros Occidental,Toboso,Councilor,"Dela Cruz, Jose Mari Gicain",Joey,Unega,7827
Negros Occidental,Toboso,Councilor,"Mu, Julian Jr. Son",Jun,Unega,7723
Negros Occidental,Toboso,Councilor,"Mu, Mario Pesanon",Insik,Unega,7560
Negros Occidental,Toboso,Councilor,"Bedonia, Jesus Jr. Valdivia",Boy,Unega,7420
Negros Occidental,Toboso,Councilor,"Bartolome, Jesse Rex Maglenti",Bart,Liberal Party,7341
Negros Occidental,Valladolid,Mayor,"Yogore, Romel Patalita",Romel,Nationalist People's Coalition,10293
Negros Occidental,Valladolid,Vice-Mayor,"Miravalles, Enrique Robles",Bebot,Nationalist People's Coalition,6392
Negros Occidental,Valladolid,Councilor,"Palacios, Rafael Benitez",Paeng,Nationalist People's Coalition,9186
Negros Occidental,Valladolid,Councilor,"Yogore, Roel Patalita",Roel,Nationalist People's Coalition,8404
Negros Occidental,Valladolid,Councilor,"Nacion, Shirley Robelo",Inday,PMP,8023
Negros Occidental,Valladolid,Councilor,"Bodios, Lucius Maximo",Berong,Liberal Party,7343
Negros Occidental,Valladolid,Councilor,"Bedaure, Nestor Gremio",Nes,Nationalist People's Coalition,7211
Negros Occidental,Valladolid,Councilor,"Basubas, Roberto Granada",Bert,Nationalist People's Coalition,6769
Negros Occidental,Valladolid,Councilor,"De Los Santos, Sergie Emmanuel",Serg'S,Nationalist People's Coalition,6763
Negros Occidental,Valladolid,Councilor,"Gremio, Rolando Vergara",Lando,Nationalist People's Coalition,6581
Negros Occidental,Victorias City,City Mayor,"Palanca, Francis Frederick Pulmones",Wantan,Liberal Party,21806
Negros Occidental,Victorias City,City Vice-Mayor,"Jover, Jerry Lazo",Didi,Liberal Party,17682
Negros Occidental,Victorias City,Councilor,"Senido, Dexter Lastimoso",Toto,Liberal Party,20013
Negros Occidental,Victorias City,Councilor,"De Dios, Godiven Jover",Chiz,Liberal Party,19720
Negros Occidental,Victorias City,Councilor,"Montinola, Sulpicio Jr. Borromeo",Boy,Liberal Party,18817
Negros Occidental,Victorias City,Councilor,"Roa, Vincent Marie Atesor",Etik,Liberal Party,18764
Negros Occidental,Victorias City,Councilor,"Bantug, Abelardo Iii Dizon",Junb,Liberal Party,18542
Negros Occidental,Victorias City,Councilor,"Tornea, Daniel Catahay",Botoy,Independent,16828
Negros Occidental,Victorias City,Councilor,"Galinato, Blandino Dony Hullana",Mcjade,Liberal Party,15404
Negros Occidental,Victorias City,Councilor,"Sarito, Ronilo Murillo",Boy,Liberal Party,14297
Negros Occidental,Victorias City,Councilor,"Adorio, Pacifico Jr. Jison",Tangso,Liberal Party,13522
Negros Occidental,Victorias City,Councilor,"Panisales, Teodoro Postrado",Teddy,Liberal Party,12445
Negros Oriental,Amlan Ayuquitan,Mayor,"De La Cruz, Bentham Partosa","Tam, Bentham",Nationalist People's Coalition,6935
Negros Oriental,Amlan Ayuquitan,Vice-Mayor,"Dela Cruz, Gino Partosa",Gino,Nationalist People's Coalition,5724
Negros Oriental,Amlan Ayuquitan,Councilor,"Tan, Allan Marie Reso",Allan,Independent,5337
Negros Oriental,Amlan Ayuquitan,Councilor,"Mariot, Anna Jay Ortega",Anna,Liberal Party,5142
Negros Oriental,Amlan Ayuquitan,Councilor,"Omoso, Edwin Apale",Edwin,Liberal Party,4724
Negros Oriental,Amlan Ayuquitan,Councilor,"Tan, Carmen Go",Carmen,Liberal Party,4646
Negros Oriental,Amlan Ayuquitan,Councilor,"Bomediano, Mylah Reynado",Bongging/Mylah,Nationalist People's Coalition,4619
Negros Oriental,Amlan Ayuquitan,Councilor,"Rosales, Emelyn Bulfa",Emy,Nationalist People's Coalition,4096
Negros Oriental,Amlan Ayuquitan,Councilor,"Araco, Spencer Remolano",Tata,Independent,3663
Negros Oriental,Amlan Ayuquitan,Councilor,"Sienes, Arvin Lopez",Bon,Nationalist People's Coalition,3643
Negros Oriental,Ayungon,Mayor,"Enardecido, Edsel Gimang",Ed,Nationalista Party,10867
Negros Oriental,Ayungon,Vice-Mayor,"Agustino, Emarie Ferreron",Erwin,Nationalista Party,10859
Negros Oriental,Ayungon,Councilor,"Opada, Gerryl Benlot",Gerryl,Nationalista Party,8138
Negros Oriental,Ayungon,Councilor,"Alforque, Romulo Pobodora",Moloy,Independent,7616
Negros Oriental,Ayungon,Councilor,"Mahinay, Gil Emperado",Cabaldo,Nationalista Party,7267
Negros Oriental,Ayungon,Councilor,"Amancio, Dennis Nusan",Den,Liberal Party,6849
Negros Oriental,Ayungon,Councilor,"Salimbagat, Elsid Indico",Bing-Bing,Nationalista Party,6628
Negros Oriental,Ayungon,Councilor,"Favillaran, Nelda Abordo",Inday,Nationalista Party,6565
Negros Oriental,Ayungon,Councilor,"Opada, Stephen Emperado",Boy,Nationalista Party,6408
Negros Oriental,Ayungon,Councilor,"Enardecido, Jedito Mario Armesto",Rey Boy,Nationalista Party,6278
Negros Oriental,Bacong,Mayor,"Alviola, Lenin Palopo",Lenin,Liberal Party,12931
Negros Oriental,Bacong,Vice-Mayor,"Tuballa, Alexander Tangonan",Boboy,Liberal Party,10774
Negros Oriental,Bacong,Councilor,"Yee, Charles Elvinia",Charlie,Liberal Party,8484
Negros Oriental,Bacong,Councilor,"Noble, Arturo Solamillo",Turo,Liberal Party,7626
Negros Oriental,Bacong,Councilor,"Leong, Alberto Zafran",Abet,Liberal Party,7576
Negros Oriental,Bacong,Councilor,"Baro, Simplicia Verdoquillo",Perla,Independent,6614
Negros Oriental,Bacong,Councilor,"Catacutan, Eutiquio Jr. Yocor",Jr,Liberal Party,6121
Negros Oriental,Bacong,Councilor,"Laure, Rodulfo Trumata",Rudy,Liberal Party,5910
Negros Oriental,Bacong,Councilor,"Blanco, Cesar Jr. Tropico",Dondon,Liberal Party,5821
Negros Oriental,Bacong,Councilor,"Icao, Julius Veracruz",Yoyong,Liberal Party,5809
Negros Oriental,Bais City,City Mayor,"Go, Mercedes Teves",Mercy Go,Nationalist People's Coalition,21492
Negros Oriental,Bais City,City Vice-Mayor,"Real, Miguel Carballo",Miguel,Nationalist People's Coalition,18716
Negros Oriental,Bais City,Councilor,"Go, Jeremiah Jesus Teves",Jed,Nationalist People's Coalition,17719
Negros Oriental,Bais City,Councilor,"Acas, April Laine Ferraren",A,Nationalist People's Coalition,17632
Negros Oriental,Bais City,Councilor,"Bouffard, Bruno Iii Gloria",Thirdy,Liberal Party,16731
Negros Oriental,Bais City,Councilor,"Chang, Wington Kwan",Delton,Nationalist People's Coalition,16675
Negros Oriental,Bais City,Councilor,"Megio, Bimbong Olandag",Bimbong,Liberal Party,16330
Negros Oriental,Bais City,Councilor,"Nolan, Christopher Simon Villanueva",Chris,Liberal Party,14974
Negros Oriental,Bais City,Councilor,"Lasmarias, Reynaldo Laxina",Reyboy,Nationalist People's Coalition,14839
Negros Oriental,Bais City,Councilor,"Diago, Vicente Lopez",Ticol,Nationalist People's Coalition,14807
Negros Oriental,Bais City,Councilor,"Balbon, Catalina Catacutan",Taling,Nationalist People's Coalition,14757
Negros Oriental,Bais City,Councilor,"Perez, Andres Moraga",Andres,Nationalist People's Coalition,14754
Negros Oriental,Basay,Mayor,"Ca, Beda Legita",Maki,Independent,5245
Negros Oriental,Basay,Vice-Mayor,"Serion, Catherine Emia",Cathy Emia,Nationalist People's Coalition,4130
Negros Oriental,Basay,Councilor,"Amorgiente, Rene Lisas",Toto,Nationalist People's Coalition,6768
Negros Oriental,Basay,Councilor,"Gabas, Nelie Madrigal",Nene Gabas,Nationalist People's Coalition,5901
Negros Oriental,Basay,Councilor,"Amorgiente, Macario Antique",Nono,Independent,5593
Negros Oriental,Basay,Councilor,"Lugatiman, Elmer Tan-Awon",Dodo,Independent,5372
Negros Oriental,Basay,Councilor,"Lobaton, Edgardo Cagata",Bobong,Independent,5357
Negros Oriental,Basay,Councilor,"Ib-Ib, Charlito Seit",Charlito,Independent,5059
Negros Oriental,Basay,Councilor,"Tangon, Charita Anlap",Citan,Nationalist People's Coalition,4541
Negros Oriental,Basay,Councilor,"Villaester, Argelyn Juntilla",Angie,Nationalist People's Coalition,4026
Negros Oriental,"Bayawan City, Tulong",City Mayor,"Sara, German  Jr. Pinili",Gerry,Liberal Party,19820
Negros Oriental,"Bayawan City, Tulong",City Vice-Mayor,"Martinez, Ismael Pinili",Pempo,Nationalist People's Coalition,17691
Negros Oriental,"Bayawan City, Tulong",Councilor,"Aurelia, Mark Fidencio Logronio",Abay Dan,Nationalist People's Coalition,18185
Negros Oriental,"Bayawan City, Tulong",Councilor,"Renacia, Peter Paul Ferraren",Popoy,Nationalist People's Coalition,17291
Negros Oriental,"Bayawan City, Tulong",Councilor,"Duque, Mark Anthony Apostol",Bon,Nationalist People's Coalition,15273
Negros Oriental,"Bayawan City, Tulong",Councilor,"Sumalpong, Luis Jumalon",Loy,Nationalist People's Coalition,15202
Negros Oriental,"Bayawan City, Tulong",Councilor,"Tijing, Ernesto Teves",Erning,Nationalist People's Coalition,15194
Negros Oriental,"Bayawan City, Tulong",Councilor,"Jamin, Sharlou Feraniel",Sharjams,Nationalist People's Coalition,13632
Negros Oriental,"Bayawan City, Tulong",Councilor,"Lamis, Danilo Golez",Gerome,Nationalist People's Coalition,13555
Negros Oriental,"Bayawan City, Tulong",Councilor,"Trias, Jonas Misajon",Jonas,Nationalist People's Coalition,13210
Negros Oriental,"Bayawan City, Tulong",Councilor,"Tizon, Alex Diamante",Inday,Liberal Party,12947
Negros Oriental,"Bayawan City, Tulong",Councilor,"Carreon, Henry Jr. Enriquez",Junjun,Nationalist People's Coalition,12822
Negros Oriental,Bindoy Payabon,Mayor,"Yap, Valente Dy",Titing,Nationalista Party,8790
Negros Oriental,Bindoy Payabon,Vice-Mayor,"Dy, Jose Anuling",Bonhong,Liberal Party,9393
Negros Oriental,Bindoy Payabon,Councilor,"Amorganda, Ike Amatorio",Ike,Nationalista Party,8559
Negros Oriental,Bindoy Payabon,Councilor,"Jabagat, Eniego Calidguid",Niegs,Nationalista Party,8299
Negros Oriental,Bindoy Payabon,Councilor,"Verenio, Joel Lertido",Jo,Nationalista Party,6437
Negros Oriental,Bindoy Payabon,Councilor,"Lomeda, Maximiana Estela Alviola",Mila,Liberal Party,5567
Negros Oriental,Bindoy Payabon,Councilor,"Cadiente, Renante Cabusog",Renante,Partido Demokratiko Pilipino,5474
Negros Oriental,Bindoy Payabon,Councilor,"Gutang, Jose Arlie Pastor",Gutang,United Nationalist Alliance,5472
Negros Oriental,Bindoy Payabon,Councilor,"Dy, Virgilio Anuling",Bonbing,Liberal Party,5334
Negros Oriental,Bindoy Payabon,Councilor,"Maxino, Frederick Echica",Fredy,United Nationalist Alliance,5301
Negros Oriental,Canlaon City,City Mayor,"Clerigo, Jimmy Jayme Lambo",Jimmy,Liberal Party,15641
Negros Oriental,Canlaon City,City Vice-Mayor,"Cardenas, Jose Chubasco Blanco",Batchuk,Liberal Party,12574
Negros Oriental,Canlaon City,Councilor,"Santiago, Diego Estrada",Diotay,Liberal Party,15954
Negros Oriental,Canlaon City,Councilor,"Cardenas, Siegfredo Buenavista",Doc Bebot,Liberal Party,14879
Negros Oriental,Canlaon City,Councilor,"Schon, Roderick John Bennett",Ricky,Liberal Party,13791
Negros Oriental,Canlaon City,Councilor,"Jalandoni, Ramon Bascones",Bobby,Liberal Party,13591
Negros Oriental,Canlaon City,Councilor,"Bacurnay, Joel Balde",Dodong,Liberal Party,12199
Negros Oriental,Canlaon City,Councilor,"Canada, Beberly Zeta",Berling,Liberal Party,11740
Negros Oriental,Canlaon City,Councilor,"Llanes, Clementino Bayer",Cleming,Liberal Party,11584
Negros Oriental,Canlaon City,Councilor,"Clerigo, Rodolfo Lambo",Toto,Liberal Party,11547
Negros Oriental,Canlaon City,Councilor,"Avila, Aldin Llena",Aldin,Liberal Party,10326
Negros Oriental,Canlaon City,Councilor,"Mangubat, Bernardo Bitgue",Ben,Independent,9098
Negros Oriental,Daulin,Mayor,"Credo, Neil Banua",Nenok,Liberal Party,7231
Negros Oriental,Daulin,Vice-Mayor,"Araula, Jeffrey Teves",Jef,Liberal Party,5761
Negros Oriental,Daulin,Councilor,"Partosa, Efreniano Otor",Efren,Liberal Party,5150
Negros Oriental,Daulin,Councilor,"Enriquez, Howard Araula",Ward,Liberal Party,5027
Negros Oriental,Daulin,Councilor,"Moral, Cesar Avanzado",Zaldy,Liberal Party,4906
Negros Oriental,Daulin,Councilor,"Baga, Prince Carl Tubog",Prince,Partido Demokratiko Pilipino,4856
Negros Oriental,Daulin,Councilor,"Abellon, Agustin Salatan",Cheching,Partido Demokratiko Pilipino,4654
Negros Oriental,Daulin,Councilor,"Solamillo, Artemio Tubog",Tem,Liberal Party,4627
Negros Oriental,Daulin,Councilor,"Bangalando, Cosme Tubosa",Cos,Liberal Party,4193
Negros Oriental,Daulin,Councilor,"Dele, Julio Jr. Tubog",Junior,Partido Demokratiko Pilipino,3957
Negros Oriental,Dumaguete City,City Mayor,"Sagarbarria, Manuel Teves",Chiquiting,Nationalist People's Coalition,35831
Negros Oriental,Dumaguete City,City Vice-Mayor,"Maquiling, Woodrow Sr. Saloma",Woody,Nationalist People's Coalition,32652
Negros Oriental,Dumaguete City,Councilor,"Esme, Franklin  Jr. Dy",Frank,Nationalist People's Coalition,26290
Negros Oriental,Dumaguete City,Councilor,"Imbo, Jose Victor Vicente",Jv,Nationalist People's Coalition,25924
Negros Oriental,Dumaguete City,Councilor,"Sayson, Nilo Duran",Neil,Nationalist People's Coalition,23369
Negros Oriental,Dumaguete City,Councilor,"Erames, Saleto Jayme",Sal Erames,Nationalist People's Coalition,22640
Negros Oriental,Dumaguete City,Councilor,"Remollo, Antonio Johnson",Tonyrems,Liberal Party,22462
Negros Oriental,Dumaguete City,Councilor,"Catan, Peter Campoy",Pete,Nationalist People's Coalition,22125
Negros Oriental,Dumaguete City,Councilor,"Ramon, Lilani Langbid",Lani,Nationalist People's Coalition,21101
Negros Oriental,Dumaguete City,Councilor,"Patrimonio, Manuel Catadman",Nelson,Nationalist People's Coalition,21035
Negros Oriental,Dumaguete City,Councilor,"Arbon, Manuel Rotea",Manny,Liberal Party,21024
Negros Oriental,Dumaguete City,Councilor,"Leon, Danilo Teves",Dandan,Nationalist People's Coalition,20191
Negros Oriental,Guihulngan City,City Mayor,"Reyes, Carlo Jorge Joan Locson",Guido,Liberal Party,17954
Negros Oriental,Guihulngan City,City Vice-Mayor,"Reyes, Ernesto Alquizola",Ernie,Liberal Party,17668
Negros Oriental,Guihulngan City,Councilor,"Reyes, Jaime Locson",Jake,Liberal Party,16151
Negros Oriental,Guihulngan City,Councilor,"Pasigna, Pietro Alberto Monreal",Pepo,Liberal Party,15746
Negros Oriental,Guihulngan City,Councilor,"Bustamante, Roberto Trinidad",Bobby,Liberal Party,15583
Negros Oriental,Guihulngan City,Councilor,"Dela Rita, Paulo Edison Gomez",Edie,Liberal Party,13157
Negros Oriental,Guihulngan City,Councilor,"Trinidad, Alvin Hernandez",Alvin,Liberal Party,12973
Negros Oriental,Guihulngan City,Councilor,"Candido, Rock Montejar",Rock,Liberal Party,12968
Negros Oriental,Guihulngan City,Councilor,"Pique, Angelito Mogello",Litoy,United Nationalist Alliance,12553
Negros Oriental,Guihulngan City,Councilor,"Fat, Cyrus Libron",Cy,Liberal Party,11931
Negros Oriental,Guihulngan City,Councilor,"Macalua, Caesar Bulado",Czar,United Nationalist Alliance,11904
Negros Oriental,Guihulngan City,Councilor,"Rizon, Samuel Regalado",Sammy,Liberal Party,11506
Negros Oriental,Jimalalud,Mayor,"Billones, Hazel Tuanda",Inday,Liberal Party,6944
Negros Oriental,Jimalalud,Vice-Mayor,"Tuanda, Reynaldo Vidal",Dodoy,Liberal Party,7288
Negros Oriental,Jimalalud,Councilor,"Lim, Chester Viola",Ches,Liberal Party,6910
Negros Oriental,Jimalalud,Councilor,"Pialago, Rosiloida Tiloy",Loida,Liberal Party,6657
Negros Oriental,Jimalalud,Councilor,"Tuanda, Reynaldo Jr. Cordova",Toots,Liberal Party,6036
Negros Oriental,Jimalalud,Councilor,"Facturan, Virgilio Abrasado",Billy,Liberal Party,5676
Negros Oriental,Jimalalud,Councilor,"Estrellanes, Delia Torrevillas",Del,United Nationalist Alliance,5624
Negros Oriental,Jimalalud,Councilor,"Grapa, Jesus Jezreel Faburada",Jezboy,Liberal Party,5608
Negros Oriental,Jimalalud,Councilor,"Magos, Julan Lindayao",Jul,Liberal Party,5519
Negros Oriental,Jimalalud,Councilor,"Bolhano, Rowel Gantalao",Rowel,Liberal Party,5015
Negros Oriental,La Libertad,Mayor,"Limkaichong, Lawrence Dy",Pikden,Liberal Party,9966
Negros Oriental,La Libertad,Vice-Mayor,"Iway, Emmanuel Limkaichong",Mm,Liberal Party,10348
Negros Oriental,La Libertad,Councilor,"Sabac, Julius Camero",Julius,Liberal Party,9867
Negros Oriental,La Libertad,Councilor,"Laturnas, Nancy Temonio",Nancy,Liberal Party,8859
Negros Oriental,La Libertad,Councilor,"Medes, Emelia Luz Dumogho",Day Melia,Independent,8706
Negros Oriental,La Libertad,Councilor,"Sabanal, Jovito Pocong",Vito,Independent,7981
Negros Oriental,La Libertad,Councilor,"Burlasa, Bertoldo Tanudra",Bert,Liberal Party,6849
Negros Oriental,La Libertad,Councilor,"Bulabon, Ronie Aurellano",Ron,Liberal Party,6486
Negros Oriental,La Libertad,Councilor,"Rios, Leonida Bongcawil",Edan,Liberal Party,6440
Negros Oriental,La Libertad,Councilor,"Pacunla, Andres Jr. Sarabia",Jr Pacunla,Liberal Party,6112
Negros Oriental,Mabinay,Mayor,"Uy, Ernie Tavita",Jango,Nationalist People's Coalition,15118
Negros Oriental,Mabinay,Vice-Mayor,"Baldoza, Enozario Temonio",Pictoy,Nationalist People's Coalition,15262
Negros Oriental,Mabinay,Councilor,"Baldoza, Irene Yangao",Irene,Independent,11506
Negros Oriental,Mabinay,Councilor,"Cueco, Odon Maceda",Don,Independent,10020
Negros Oriental,Mabinay,Councilor,"Buscato, Engilberto Sumaylo",Engil,Independent,9194
Negros Oriental,Mabinay,Councilor,"Sinda, Jed Bryce Tirambulo",Jb,Independent,8660
Negros Oriental,Mabinay,Councilor,"Cadimas, Luis Abueva",Luis,Independent,8643
Negros Oriental,Mabinay,Councilor,"Ricaplaza, Maria Rita Monfort",Rita,Independent,8402
Negros Oriental,Mabinay,Councilor,"Cabusog, Rutillo Abad",Jun,Liberal Party,8302
Negros Oriental,Mabinay,Councilor,"Solon, Eduardo Kho",Ed,Independent,7960
Negros Oriental,Manjuyod,Mayor,"Sy, Felix Andaya",Felix,Liberal Party,9765
Negros Oriental,Manjuyod,Vice-Mayor,"Abuso, Jo Anthony Zu",Joan,Nationalista Party,10053
Negros Oriental,Manjuyod,Councilor,"Banjao, Guillermo Zerna",Girmot,Liberal Party,8167
Negros Oriental,Manjuyod,Councilor,"Zamora, Gerry Narciso",Ger,Liberal Party,7996
Negros Oriental,Manjuyod,Councilor,"Balbon, Johnab Tupas",Jonab,Nationalista Party,7949
Negros Oriental,Manjuyod,Councilor,"Abrasado, Leo Francis Palomar",Francis,Liberal Party,7069
Negros Oriental,Manjuyod,Councilor,"Baldado, Resty Cadiz",Petpet,Nationalista Party,6816
Negros Oriental,Manjuyod,Councilor,"Bendijo, Danilo Quibete",Dany,Nationalista Party,6370
Negros Oriental,Manjuyod,Councilor,"Jumalon, Guillermo Bendijo",Dodo,Liberal Party,6088
Negros Oriental,Manjuyod,Councilor,"Andaya, Jeremiah Bato",Jr,Liberal Party,6051
Negros Oriental,Pamplona,Mayor,"Arnaiz, Apollo Planto",Pol,Nationalist People's Coalition,10062
Negros Oriental,Pamplona,Vice-Mayor,"Retes, Edgardo Rosales",Gadoy,Nationalist People's Coalition,8800
Negros Oriental,Pamplona,Councilor,"Ani, Jovita Fernandez",Betty,Nationalist People's Coalition,8266
Negros Oriental,Pamplona,Councilor,"Alba, Inocencio Tajada",Inie,Nationalist People's Coalition,7608
Negros Oriental,Pamplona,Councilor,"Saga, Roberto Tano",Bobok,Nationalist People's Coalition,7310
Negros Oriental,Pamplona,Councilor,"Ramirez, Elma Rodriguez",Elma,Nationalist People's Coalition,7301
Negros Oriental,Pamplona,Councilor,"Buquiran, Jaime Monta",Jb,Nationalist People's Coalition,6623
Negros Oriental,Pamplona,Councilor,"Remolano, Joel Gabas",Joy,Nationalist People's Coalition,5832
Negros Oriental,Pamplona,Councilor,"Vidal, Jose Iv Silva",Jojo,Nationalist People's Coalition,5615
Negros Oriental,Pamplona,Councilor,"Duran, George Rodriguez",George,AKSYON,5112
Negros Oriental,San Jose,Mayor,"Remollo, Carmelo Emmanuel Martinez",Melo,Nationalist People's Coalition,6997
Negros Oriental,San Jose,Vice-Mayor,"Ruiz, Nelson Siglos",Nelson,Nationalist People's Coalition,5320
